ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesAmount
567,20241001,20241013,20241008,28688,8,742.35
486,20241001,20241013,20241008,28688,8,159.00
566,20241001,20241013,20241008,12526,10,742.35
477,20241001,20241013,20241008,12526,10,4.99
479,20241001,20241013,20241008,12526,10,8.99
222,20241001,20241013,20241008,12526,10,34.99
225,20241001,20241013,20241008,12526,10,8.99
234,20241001,20241013,20241008,12526,10,49.99
353,20241001,20241013,20241008,15184,9,2319.99
478,20241001,20241013,20241008,15184,9,9.99
477,20241001,20241013,20241008,15184,9,4.99
222,20241001,20241013,20241008,15184,9,34.99
361,20241001,20241013,20241008,15219,9,2294.99
487,20241001,20241013,20241008,15219,9,54.99
353,20241001,20241013,20241008,15150,9,2319.99
478,20241001,20241013,20241008,15150,9,9.99
386,20241001,20241013,20241008,26189,9,1120.49
479,20241001,20241013,20241008,26189,9,8.99
477,20241001,20241013,20241008,26189,9,4.99
225,20241001,20241013,20241008,26189,9,8.99
581,20241001,20241013,20241008,23662,9,1700.99
214,20241001,20241013,20241008,23662,9,34.99
604,20241001,20241013,20241008,25558,9,539.99
479,20241001,20241013,20241008,25558,9,8.99
477,20241001,20241013,20241008,25558,9,4.99
488,20241001,20241013,20241008,25558,9,53.99
606,20241001,20241013,20241008,25020,9,539.99
479,20241001,20241013,20241008,25020,9,8.99
584,20241001,20241013,20241008,24252,9,539.99
479,20241001,20241013,20241008,24252,9,8.99
477,20241001,20241013,20241008,24252,9,4.99
225,20241001,20241013,20241008,24252,9,8.99
378,20241001,20241013,20241008,21878,9,2443.35
529,20241001,20241013,20241008,21878,9,3.99
540,20241001,20241013,20241008,21878,9,32.60
480,20241001,20241013,20241008,21878,9,2.29
575,20241001,20241013,20241008,24811,4,2384.07
491,20241001,20241013,20241008,24811,4,53.99
563,20241001,20241013,20241008,27453,4,2384.07
214,20241001,20241013,20241008,27453,4,34.99
563,20241001,20241013,20241008,27279,1,2384.07
217,20241001,20241013,20241008,27279,1,34.99
577,20241001,20241013,20241008,24235,6,1214.85
530,20241001,20241013,20241008,24235,6,4.99
541,20241001,20241013,20241008,24235,6,28.99
480,20241001,20241013,20241008,24235,6,2.29
604,20241001,20241013,20241008,23816,4,539.99
538,20241001,20241013,20241008,23816,4,21.49
480,20241001,20241013,20241008,23816,4,2.29
605,20241001,20241013,20241008,20069,4,539.99
222,20241001,20241013,20241008,20069,4,34.99
584,20241001,20241013,20241008,23683,4,539.99
479,20241001,20241013,20241008,23683,4,8.99
477,20241001,20241013,20241008,23683,4,4.99
605,20241001,20241013,20241008,23704,4,539.99
529,20241001,20241013,20241008,23704,4,3.99
538,20241001,20241013,20241008,23704,4,21.49
222,20241001,20241013,20241008,23704,4,34.99
606,20241001,20241013,20241008,23340,4,539.99
479,20241001,20241013,20241008,23340,4,8.99
477,20241001,20241013,20241008,23340,4,4.99
388,20241001,20241013,20241008,21355,1,1120.49
539,20241001,20241013,20241008,21355,1,24.99
529,20241001,20241013,20241008,21355,1,3.99
214,20241001,20241013,20241008,21355,1,34.99
581,20241001,20241013,20241008,18318,1,1700.99
214,20241001,20241013,20241008,18318,1,34.99
465,20241001,20241013,20241008,18318,1,24.49
604,20241001,20241013,20241008,24182,8,539.99
477,20241001,20241013,20241008,24182,8,4.99
479,20241001,20241013,20241008,24182,8,8.99
225,20241001,20241013,20241008,24182,8,8.99
606,20241001,20241013,20241008,23901,7,539.99
214,20241001,20241013,20241008,23901,7,34.99
574,20241001,20241013,20241008,16298,8,2384.07
541,20241001,20241013,20241008,16298,8,28.99
530,20241001,20241013,20241008,16298,8,4.99
480,20241001,20241013,20241008,16298,8,2.29
571,20241001,20241013,20241008,14306,9,742.35
563,20241001,20241013,20241008,12686,9,2384.07
490,20241001,20241013,20241008,12686,9,53.99
563,20241001,20241013,20241008,11443,9,2384.07
214,20241001,20241013,20241008,11443,9,34.99
564,20241001,20241013,20241008,12990,9,2384.07
491,20241001,20241013,20241008,12990,9,53.99
575,20241001,20241013,20241008,11750,9,2384.07
479,20241001,20241013,20241008,11750,9,8.99
477,20241001,20241013,20241008,11750,9,4.99
588,20241002,20241014,20241009,15210,9,769.49
485,20241002,20241014,20241009,15210,9,21.98
472,20241002,20241014,20241009,15210,9,63.50
476,20241002,20241014,20241009,26742,9,69.99
528,20241002,20241014,20241009,25824,9,4.99
214,20241002,20241014,20241009,25824,9,34.99
480,20241002,20241014,20241009,18292,9,2.29
355,20241002,20241014,20241009,16425,7,2319.99
480,20241002,20241014,20241009,16425,7,2.29
361,20241002,20241014,20241009,19065,8,2294.99
353,20241002,20241014,20241009,19027,7,2319.99
478,20241002,20241014,20241009,19027,7,9.99
361,20241002,20241014,20241009,19038,8,2294.99
478,20241002,20241014,20241009,19038,8,9.99
477,20241002,20241014,20241009,19038,8,4.99
484,20241002,20241014,20241009,19038,8,7.95
361,20241002,20241014,20241009,14150,10,2294.99
487,20241002,20241014,20241009,14150,10,54.99
588,20241002,20241014,20241009,21667,8,769.49
234,20241002,20241014,20241009,21667,8,49.99
581,20241002,20241014,20241009,17999,7,1700.99
488,20241002,20241014,20241009,17999,7,53.99
539,20241002,20241014,20241009,11212,6,24.99
480,20241002,20241014,20241009,11212,6,2.29
541,20241002,20241014,20241009,13988,6,28.99
530,20241002,20241014,20241009,13988,6,4.99
538,20241002,20241014,20241009,27748,1,21.49
480,20241002,20241014,20241009,27748,1,2.29
538,20241002,20241014,20241009,26780,4,21.49
529,20241002,20241014,20241009,26780,4,3.99
490,20241002,20241014,20241009,26780,4,53.99
529,20241002,20241014,20241009,25274,1,3.99
540,20241002,20241014,20241009,25274,1,32.60
222,20241002,20241014,20241009,25274,1,34.99
540,20241002,20241014,20241009,25278,4,32.60
529,20241002,20241014,20241009,25278,4,3.99
536,20241002,20241014,20241009,23812,4,29.99
528,20241002,20241014,20241009,23812,4,4.99
222,20241002,20241014,20241009,23812,4,34.99
529,20241002,20241014,20241009,25153,1,3.99
540,20241002,20241014,20241009,25153,1,32.60
217,20241002,20241014,20241009,25153,1,34.99
463,20241002,20241014,20241009,25153,1,24.49
528,20241002,20241014,20241009,22865,4,4.99
536,20241002,20241014,20241009,22865,4,29.99
480,20241002,20241014,20241009,22865,4,2.29
474,20241002,20241014,20241009,20396,4,69.99
482,20241002,20241014,20241009,20355,1,8.99
476,20241002,20241014,20241009,20355,1,69.99
477,20241002,20241014,20241009,18474,4,4.99
217,20241002,20241014,20241009,18474,4,34.99
474,20241002,20241014,20241009,18765,1,69.99
234,20241002,20241014,20241009,18765,1,49.99
477,20241002,20241014,20241009,18667,4,4.99
484,20241002,20241014,20241009,18667,4,7.95
477,20241002,20241014,20241009,26176,6,4.99
485,20241002,20241014,20241009,14430,1,21.98
481,20241002,20241014,20241009,14430,1,8.99
485,20241002,20241014,20241009,13386,1,21.98
490,20241002,20241014,20241009,13386,1,53.99
225,20241002,20241014,20241009,13386,1,8.99
528,20241002,20241014,20241009,17101,10,4.99
225,20241002,20241014,20241009,17101,10,8.99
487,20241002,20241014,20241009,17101,10,54.99
485,20241002,20241014,20241009,15279,4,21.98
217,20241002,20241014,20241009,15279,4,34.99
539,20241002,20241014,20241009,16265,7,24.99
480,20241002,20241014,20241009,16265,7,2.29
477,20241002,20241014,20241009,21834,8,4.99
491,20241002,20241014,20241009,21834,8,53.99
477,20241002,20241014,20241009,22564,10,4.99
490,20241002,20241014,20241009,22564,10,53.99
529,20241002,20241014,20241009,24564,8,3.99
214,20241002,20241014,20241009,24564,8,34.99
538,20241002,20241014,20241009,12303,10,21.49
538,20241002,20241014,20241009,22531,7,21.49
529,20241002,20241014,20241009,22531,7,3.99
486,20241002,20241014,20241009,22531,7,159.00
530,20241002,20241014,20241009,28912,7,4.99
234,20241002,20241014,20241009,28912,7,49.99
485,20241002,20241014,20241009,16649,6,21.98
478,20241002,20241014,20241009,16649,6,9.99
477,20241002,20241014,20241009,16649,6,4.99
225,20241002,20241014,20241009,16649,6,8.99
528,20241002,20241014,20241009,12892,6,4.99
537,20241002,20241014,20241009,12892,6,35.00
480,20241002,20241014,20241009,12892,6,2.29
537,20241002,20241014,20241009,11982,4,35.00
480,20241002,20241014,20241009,11982,4,2.29
485,20241002,20241014,20241009,16009,6,21.98
491,20241002,20241014,20241009,16009,6,53.99
590,20241002,20241014,20241009,15191,4,769.49
361,20241002,20241014,20241009,12923,4,2294.99
478,20241002,20241014,20241009,12923,4,9.99
353,20241002,20241014,20241009,13391,6,2319.99
473,20241002,20241014,20241009,13391,6,63.50
485,20241002,20241014,20241009,13391,6,21.98
569,20241002,20241014,20241009,13406,8,742.35
222,20241002,20241014,20241009,13406,8,34.99
586,20241002,20241014,20241009,28705,8,742.35
214,20241002,20241014,20241009,28705,8,34.99
561,20241002,20241014,20241009,24700,7,2384.07
477,20241002,20241014,20241009,24700,7,4.99
479,20241002,20241014,20241009,24700,7,8.99
490,20241002,20241014,20241009,24700,7,53.99
583,20241002,20241014,20241009,24305,9,1700.99
225,20241002,20241014,20241009,24305,9,8.99
488,20241002,20241014,20241009,24305,9,53.99
388,20241002,20241014,20241009,26022,9,1120.49
217,20241002,20241014,20241009,26022,9,34.99
584,20241002,20241014,20241009,24272,9,539.99
479,20241002,20241014,20241009,24272,9,8.99
477,20241002,20241014,20241009,24272,9,4.99
606,20241002,20241014,20241009,24266,9,539.99
529,20241002,20241014,20241009,24266,9,3.99
538,20241002,20241014,20241009,24266,9,21.49
480,20241002,20241014,20241009,24266,9,2.29
605,20241002,20241014,20241009,25704,9,539.99
372,20241002,20241014,20241009,21889,9,2443.35
359,20241002,20241014,20241009,15589,9,2294.99
478,20241002,20241014,20241009,15589,9,9.99
477,20241002,20241014,20241009,15589,9,4.99
217,20241002,20241014,20241009,15589,9,34.99
564,20241002,20241014,20241009,15362,6,2384.07
482,20241002,20241014,20241009,15362,6,8.99
563,20241002,20241014,20241009,27537,4,2384.07
479,20241002,20241014,20241009,27537,4,8.99
477,20241002,20241014,20241009,27537,4,4.99
575,20241002,20241014,20241009,27250,1,2384.07
541,20241002,20241014,20241009,27250,1,28.99
530,20241002,20241014,20241009,27250,1,4.99
471,20241002,20241014,20241009,27250,1,63.50
217,20241002,20241014,20241009,27250,1,34.99
578,20241002,20241014,20241009,23794,4,1214.85
217,20241002,20241014,20241009,23794,4,34.99
386,20241002,20241014,20241009,21396,1,1120.49
234,20241002,20241014,20241009,21396,1,49.99
581,20241002,20241014,20241009,18439,1,1700.99
580,20241002,20241014,20241009,18501,1,1700.99
228,20241002,20241014,20241009,18501,1,49.99
605,20241002,20241014,20241009,24205,8,539.99
538,20241002,20241014,20241009,24205,8,21.49
490,20241002,20241014,20241009,24205,8,53.99
604,20241002,20241014,20241009,27892,10,539.99
217,20241002,20241014,20241009,27892,10,34.99
234,20241002,20241014,20241009,27892,10,49.99
463,20241002,20241014,20241009,27892,10,24.49
584,20241002,20241014,20241009,13555,7,539.99
538,20241002,20241014,20241009,13555,7,21.49
480,20241002,20241014,20241009,13555,7,2.29
484,20241002,20241014,20241009,13555,7,7.95
580,20241002,20241014,20241009,22510,10,1700.99
488,20241002,20241014,20241009,22510,10,53.99
225,20241002,20241014,20241009,22510,10,8.99
582,20241002,20241014,20241009,18039,7,1700.99
237,20241002,20241014,20241009,18039,7,49.99
576,20241002,20241014,20241009,12688,9,2384.07
214,20241002,20241014,20241009,12688,9,34.99
562,20241002,20241014,20241009,12996,9,2384.07
535,20241003,20241015,20241010,11102,9,24.99
485,20241003,20241015,20241010,18730,9,21.98
478,20241003,20241015,20241010,18730,9,9.99
477,20241003,20241015,20241010,18730,9,4.99
538,20241003,20241015,20241010,20224,9,21.49
225,20241003,20241015,20241010,20224,9,8.99
475,20241003,20241015,20241010,26770,9,69.99
479,20241003,20241015,20241010,19798,9,8.99
477,20241003,20241015,20241010,19798,9,4.99
490,20241003,20241015,20241010,19798,9,53.99
488,20241003,20241015,20241010,11806,4,53.99
529,20241003,20241015,20241010,14328,6,3.99
539,20241003,20241015,20241010,14328,6,24.99
217,20241003,20241015,20241010,14328,6,34.99
529,20241003,20241015,20241010,11211,6,3.99
539,20241003,20241015,20241010,11211,6,24.99
214,20241003,20241015,20241010,11211,6,34.99
480,20241003,20241015,20241010,16667,6,2.29
484,20241003,20241015,20241010,16667,6,7.95
530,20241003,20241015,20241010,11530,6,4.99
217,20241003,20241015,20241010,11530,6,34.99
529,20241003,20241015,20241010,11784,6,3.99
538,20241003,20241015,20241010,11784,6,21.49
539,20241003,20241015,20241010,14077,6,24.99
529,20241003,20241015,20241010,27395,1,3.99
538,20241003,20241015,20241010,27395,1,21.49
231,20241003,20241015,20241010,27395,1,49.99
530,20241003,20241015,20241010,27012,1,4.99
541,20241003,20241015,20241010,27012,1,28.99
480,20241003,20241015,20241010,27012,1,2.29
529,20241003,20241015,20241010,24510,1,3.99
540,20241003,20241015,20241010,24510,1,32.60
465,20241003,20241015,20241010,24510,1,24.49
540,20241003,20241015,20241010,23876,4,32.60
529,20241003,20241015,20241010,23876,4,3.99
536,20241003,20241015,20241010,15543,6,29.99
540,20241003,20241015,20241010,13318,6,32.60
529,20241003,20241015,20241010,13318,6,3.99
480,20241003,20241015,20241010,13318,6,2.29
536,20241003,20241015,20241010,24222,1,29.99
528,20241003,20241015,20241010,24222,1,4.99
480,20241003,20241015,20241010,24222,1,2.29
478,20241003,20241015,20241010,15761,6,9.99
477,20241003,20241015,20241010,15761,6,4.99
225,20241003,20241015,20241010,15761,6,8.99
477,20241003,20241015,20241010,12964,6,4.99
478,20241003,20241015,20241010,12964,6,9.99
214,20241003,20241015,20241010,12964,6,34.99
478,20241003,20241015,20241010,23327,4,9.99
477,20241003,20241015,20241010,23327,4,4.99
231,20241003,20241015,20241010,23327,4,49.99
225,20241003,20241015,20241010,23327,4,8.99
475,20241003,20241015,20241010,19846,1,69.99
474,20241003,20241015,20241010,11078,6,69.99
474,20241003,20241015,20241010,18588,1,69.99
228,20241003,20241015,20241010,18588,1,49.99
485,20241003,20241015,20241010,18506,6,21.98
478,20241003,20241015,20241010,18506,6,9.99
536,20241003,20241015,20241010,20849,10,29.99
528,20241003,20241015,20241010,20849,10,4.99
222,20241003,20241015,20241010,20849,10,34.99
539,20241003,20241015,20241010,17106,7,24.99
529,20241003,20241015,20241010,17106,7,3.99
217,20241003,20241015,20241010,17106,7,34.99
225,20241003,20241015,20241010,17106,7,8.99
474,20241003,20241015,20241010,13506,7,69.99
491,20241003,20241015,20241010,13506,7,53.99
529,20241003,20241015,20241010,16283,7,3.99
539,20241003,20241015,20241010,16283,7,24.99
214,20241003,20241015,20241010,16283,7,34.99
529,20241003,20241015,20241010,14715,8,3.99
539,20241003,20241015,20241010,14715,8,24.99
480,20241003,20241015,20241010,14715,8,2.29
538,20241003,20241015,20241010,28448,10,21.49
538,20241003,20241015,20241010,24845,7,21.49
529,20241003,20241015,20241010,24845,7,3.99
222,20241003,20241015,20241010,24845,7,34.99
225,20241003,20241015,20241010,24845,7,8.99
477,20241003,20241015,20241010,21007,8,4.99
488,20241003,20241015,20241010,21007,8,53.99
529,20241003,20241015,20241010,24562,8,3.99
537,20241003,20241015,20241010,11236,1,35.00
528,20241003,20241015,20241010,11236,1,4.99
222,20241003,20241015,20241010,11236,1,34.99
225,20241003,20241015,20241010,12598,10,8.99
537,20241003,20241015,20241010,12982,4,35.00
528,20241003,20241015,20241010,12982,4,4.99
481,20241003,20241015,20241010,12982,4,8.99
353,20241003,20241015,20241010,12023,4,2319.99
537,20241003,20241015,20241010,12023,4,35.00
566,20241003,20241015,20241010,28691,8,742.35
222,20241003,20241015,20241010,28691,8,34.99
357,20241003,20241015,20241010,15171,9,2319.99
478,20241003,20241015,20241010,15171,9,9.99
477,20241003,20241015,20241010,15171,9,4.99
484,20241003,20241015,20241010,15171,9,7.95
581,20241003,20241015,20241010,24303,9,1700.99
489,20241003,20241015,20241010,24303,9,53.99
225,20241003,20241015,20241010,24303,9,8.99
378,20241003,20241015,20241010,21888,9,2443.35
540,20241003,20241015,20241010,21888,9,32.60
529,20241003,20241015,20241010,21888,9,3.99
480,20241003,20241015,20241010,21888,9,2.29
374,20241003,20241015,20241010,21894,9,2443.35
378,20241003,20241015,20241010,21876,9,2443.35
477,20241003,20241015,20241010,21876,9,4.99
479,20241003,20241015,20241010,21876,9,8.99
465,20241003,20241015,20241010,21876,9,24.49
572,20241003,20241015,20241010,29274,4,742.35
486,20241003,20241015,20241010,29274,4,159.00
562,20241003,20241015,20241010,24801,1,2384.07
217,20241003,20241015,20241010,24801,1,34.99
576,20241003,20241015,20241010,24796,4,2384.07
477,20241003,20241015,20241010,24796,4,4.99
479,20241003,20241015,20241010,24796,4,8.99
578,20241003,20241015,20241010,25993,1,1214.85
530,20241003,20241015,20241010,25993,1,4.99
467,20241003,20241015,20241010,25993,1,24.49
541,20241003,20241015,20241010,25993,1,28.99
605,20241003,20241015,20241010,12754,7,539.99
477,20241003,20241015,20241010,12754,7,4.99
479,20241003,20241015,20241010,12754,7,8.99
488,20241003,20241015,20241010,12754,7,53.99
574,20241003,20241015,20241010,29357,10,2384.07
479,20241003,20241015,20241010,29357,10,8.99
477,20241003,20241015,20241010,29357,10,4.99
575,20241003,20241015,20241010,12703,9,2384.07
225,20241003,20241015,20241010,12703,9,8.99
528,20241004,20241016,20241011,15263,9,4.99
536,20241004,20241016,20241011,15263,9,29.99
217,20241004,20241016,20241011,15263,9,34.99
529,20241004,20241016,20241011,17350,9,3.99
539,20241004,20241016,20241011,17350,9,24.99
472,20241004,20241016,20241011,17350,9,63.50
475,20241004,20241016,20241011,13954,9,69.99
481,20241004,20241016,20241011,13954,9,8.99
476,20241004,20241016,20241011,26149,9,69.99
481,20241004,20241016,20241011,26149,9,8.99
479,20241004,20241016,20241011,19972,9,8.99
477,20241004,20241016,20241011,19972,9,4.99
361,20241004,20241016,20241011,14712,10,2294.99
478,20241004,20241016,20241011,14712,10,9.99
217,20241004,20241016,20241011,14712,10,34.99
363,20241004,20241016,20241011,19067,8,2294.99
485,20241004,20241016,20241011,19067,8,21.98
473,20241004,20241016,20241011,19067,8,63.50
363,20241004,20241016,20241011,19037,10,2294.99
483,20241004,20241016,20241011,19037,10,120.00
490,20241004,20241016,20241011,11706,4,53.99
489,20241004,20241016,20241011,11697,4,53.99
225,20241004,20241016,20241011,11697,4,8.99
535,20241004,20241016,20241011,26046,4,24.99
528,20241004,20241016,20241011,26046,4,4.99
471,20241004,20241016,20241011,26046,4,63.50
535,20241004,20241016,20241011,26501,4,24.99
465,20241004,20241016,20241011,26501,4,24.49
535,20241004,20241016,20241011,26246,4,24.99
480,20241004,20241016,20241011,26246,4,2.29
540,20241004,20241016,20241011,13860,6,32.60
529,20241004,20241016,20241011,13860,6,3.99
480,20241004,20241016,20241011,13860,6,2.29
528,20241004,20241016,20241011,12202,6,4.99
536,20241004,20241016,20241011,12202,6,29.99
485,20241004,20241016,20241011,12202,6,21.98
478,20241004,20241016,20241011,12202,6,9.99
477,20241004,20241016,20241011,12202,6,4.99
529,20241004,20241016,20241011,13474,6,3.99
540,20241004,20241016,20241011,13474,6,32.60
217,20241004,20241016,20241011,13474,6,34.99
231,20241004,20241016,20241011,13474,6,49.99
477,20241004,20241016,20241011,16479,6,4.99
478,20241004,20241016,20241011,16479,6,9.99
214,20241004,20241016,20241011,16479,6,34.99
478,20241004,20241016,20241011,20692,4,9.99
477,20241004,20241016,20241011,20692,4,4.99
217,20241004,20241016,20241011,20692,4,34.99
478,20241004,20241016,20241011,20633,1,9.99
477,20241004,20241016,20241011,20633,1,4.99
489,20241004,20241016,20241011,20633,1,53.99
478,20241004,20241016,20241011,20443,4,9.99
477,20241004,20241016,20241011,20443,4,4.99
463,20241004,20241016,20241011,20443,4,24.49
478,20241004,20241016,20241011,21247,1,9.99
477,20241004,20241016,20241011,21247,1,4.99
475,20241004,20241016,20241011,20020,4,69.99
225,20241004,20241016,20241011,20020,4,8.99
475,20241004,20241016,20241011,20119,1,69.99
477,20241004,20241016,20241011,17406,1,4.99
480,20241004,20241016,20241011,17406,1,2.29
477,20241004,20241016,20241011,24625,6,4.99
225,20241004,20241016,20241011,24625,6,8.99
528,20241004,20241016,20241011,15292,1,4.99
478,20241004,20241016,20241011,15292,1,9.99
477,20241004,20241016,20241011,15292,1,4.99
222,20241004,20241016,20241011,15292,1,34.99
485,20241004,20241016,20241011,13921,4,21.98
214,20241004,20241016,20241011,13921,4,34.99
536,20241004,20241016,20241011,20881,10,29.99
528,20241004,20241016,20241011,20881,10,4.99
214,20241004,20241016,20241011,20881,10,34.99
225,20241004,20241016,20241011,20881,10,8.99
528,20241004,20241016,20241011,19907,7,4.99
535,20241004,20241016,20241011,19907,7,24.99
480,20241004,20241016,20241011,19907,7,2.29
535,20241004,20241016,20241011,17636,8,24.99
528,20241004,20241016,20241011,17636,8,4.99
225,20241004,20241016,20241011,17636,8,8.99
214,20241004,20241016,20241011,17636,8,34.99
530,20241004,20241016,20241011,18165,10,4.99
214,20241004,20241016,20241011,18165,10,34.99
537,20241004,20241016,20241011,11506,6,35.00
485,20241004,20241016,20241011,15571,6,21.98
217,20241004,20241016,20241011,15571,6,34.99
485,20241004,20241016,20241011,18541,6,21.98
480,20241004,20241016,20241011,18541,6,2.29
225,20241004,20241016,20241011,12638,8,8.99
590,20241004,20241016,20241011,14894,1,769.49
222,20241004,20241016,20241011,14894,1,34.99
587,20241004,20241016,20241011,14893,6,769.49
474,20241004,20241016,20241011,14893,6,69.99
355,20241004,20241016,20241011,16869,4,2319.99
485,20241004,20241016,20241011,16869,4,21.98
217,20241004,20241016,20241011,16869,4,34.99
359,20241004,20241016,20241011,13088,1,2294.99
485,20241004,20241016,20241011,13088,1,21.98
357,20241004,20241016,20241011,16850,1,2319.99
217,20241004,20241016,20241011,16850,1,34.99
361,20241004,20241016,20241011,16854,4,2294.99
528,20241004,20241016,20241011,16854,4,4.99
537,20241004,20241016,20241011,16854,4,35.00
484,20241004,20241016,20241011,16854,4,7.95
363,20241004,20241016,20241011,16867,4,2294.99
485,20241004,20241016,20241011,16867,4,21.98
478,20241004,20241016,20241011,16867,4,9.99
477,20241004,20241016,20241011,16867,4,4.99
234,20241004,20241016,20241011,16867,4,49.99
357,20241004,20241016,20241011,12949,1,2319.99
485,20241004,20241016,20241011,12949,1,21.98
222,20241004,20241016,20241011,12949,1,34.99
357,20241004,20241016,20241011,16145,1,2319.99
480,20241004,20241016,20241011,16145,1,2.29
563,20241004,20241016,20241011,16829,10,2384.07
481,20241004,20241016,20241011,16829,10,8.99
357,20241004,20241016,20241011,15214,9,2319.99
537,20241004,20241016,20241011,15214,9,35.00
528,20241004,20241016,20241011,15214,9,4.99
467,20241004,20241016,20241011,15214,9,24.49
217,20241004,20241016,20241011,15214,9,34.99
361,20241004,20241016,20241011,15134,9,2294.99
537,20241004,20241016,20241011,15134,9,35.00
386,20241004,20241016,20241011,17920,9,1120.49
214,20241004,20241016,20241011,17920,9,34.99
386,20241004,20241016,20241011,17921,9,1120.49
388,20241004,20241016,20241011,26566,9,1120.49
222,20241004,20241016,20241011,26566,9,34.99
490,20241004,20241016,20241011,26566,9,53.99
465,20241004,20241016,20241011,26566,9,24.49
386,20241004,20241016,20241011,26745,9,1120.49
529,20241004,20241016,20241011,26745,9,3.99
539,20241004,20241016,20241011,26745,9,24.99
380,20241004,20241016,20241011,21897,9,2443.35
477,20241004,20241016,20241011,21897,9,4.99
479,20241004,20241016,20241011,21897,9,8.99
225,20241004,20241016,20241011,21897,9,8.99
574,20241004,20241016,20241011,27106,4,2384.07
573,20241004,20241016,20241011,27296,4,2384.07
225,20241004,20241016,20241011,27296,4,8.99
490,20241004,20241016,20241011,27296,4,53.99
574,20241004,20241016,20241011,27294,4,2384.07
214,20241004,20241016,20241011,27294,4,34.99
231,20241004,20241016,20241011,27294,4,49.99
578,20241004,20241016,20241011,25977,4,1214.85
217,20241004,20241016,20241011,25977,4,34.99
560,20241004,20241016,20241011,25986,1,1214.85
222,20241004,20241016,20241011,25986,1,34.99
605,20241004,20241016,20241011,23815,4,539.99
529,20241004,20241016,20241011,23815,4,3.99
538,20241004,20241016,20241011,23815,4,21.49
486,20241004,20241016,20241011,23815,4,159.00
604,20241004,20241016,20241011,23454,4,539.99
538,20241004,20241016,20241011,23454,4,21.49
529,20241004,20241016,20241011,23454,4,3.99
480,20241004,20241016,20241011,23454,4,2.29
584,20241004,20241016,20241011,23723,4,539.99
479,20241004,20241016,20241011,23723,4,8.99
477,20241004,20241016,20241011,23723,4,4.99
228,20241004,20241016,20241011,23723,4,49.99
467,20241004,20241016,20241011,23723,4,24.49
386,20241004,20241016,20241011,14885,6,1120.49
217,20241004,20241016,20241011,14885,6,34.99
386,20241004,20241016,20241011,20186,6,1120.49
581,20241004,20241016,20241011,18502,4,1700.99
217,20241004,20241016,20241011,18502,4,34.99
463,20241004,20241016,20241011,18502,4,24.49
225,20241004,20241016,20241011,18228,4,8.99
582,20241004,20241016,20241011,18228,4,1700.99
604,20241004,20241016,20241011,13770,8,539.99
584,20241004,20241016,20241011,27009,10,539.99
217,20241004,20241016,20241011,27009,10,34.99
605,20241004,20241016,20241011,24698,8,539.99
222,20241004,20241016,20241011,24698,8,34.99
564,20241004,20241016,20241011,15676,7,2384.07
222,20241004,20241016,20241011,15676,7,34.99
539,20241005,20241017,20241012,17281,9,24.99
539,20241005,20241017,20241012,14018,9,24.99
539,20241005,20241017,20241012,14315,9,24.99
480,20241005,20241017,20241012,14315,9,2.29
484,20241005,20241017,20241012,14315,9,7.95
536,20241005,20241017,20241012,16697,9,29.99
528,20241005,20241017,20241012,20986,9,4.99
480,20241005,20241017,20241012,20986,9,2.29
477,20241005,20241017,20241012,23644,9,4.99
217,20241005,20241017,20241012,23644,9,34.99
475,20241005,20241017,20241012,26671,9,69.99
480,20241005,20241017,20241012,15434,9,2.29
479,20241005,20241017,20241012,20224,9,8.99
477,20241005,20241017,20241012,20224,9,4.99
588,20241005,20241017,20241012,16428,10,769.49
536,20241005,20241017,20241012,16428,10,29.99
528,20241005,20241017,20241012,16428,10,4.99
217,20241005,20241017,20241012,16428,10,34.99
590,20241005,20241017,20241012,17965,10,769.49
228,20241005,20241017,20241012,17965,10,49.99
357,20241005,20241017,20241012,16424,7,2319.99
485,20241005,20241017,20241012,16424,7,21.98
357,20241005,20241017,20241012,12735,8,2319.99
214,20241005,20241017,20241012,12735,8,34.99
359,20241005,20241017,20241012,14155,10,2294.99
483,20241005,20241017,20241012,14155,10,120.00
588,20241005,20241017,20241012,14701,7,769.49
477,20241005,20241017,20241012,14701,7,4.99
478,20241005,20241017,20241012,14701,7,9.99
222,20241005,20241017,20241012,14701,7,34.99
583,20241005,20241017,20241012,17998,8,1700.99
581,20241005,20241017,20241012,18027,8,1700.99
217,20241005,20241017,20241012,18027,8,34.99
480,20241005,20241017,20241012,11276,6,2.29
484,20241005,20241017,20241012,11276,6,7.95
529,20241005,20241017,20241012,29269,1,3.99
231,20241005,20241017,20241012,11844,4,49.99
539,20241005,20241017,20241012,28974,4,24.99
535,20241005,20241017,20241012,26494,4,24.99
480,20241005,20241017,20241012,26494,4,2.29
541,20241005,20241017,20241012,26255,1,28.99
530,20241005,20241017,20241012,26255,1,4.99
480,20241005,20241017,20241012,26255,1,2.29
538,20241005,20241017,20241012,27422,1,21.49
529,20241005,20241017,20241012,27422,1,3.99
214,20241005,20241017,20241012,27422,1,34.99
540,20241005,20241017,20241012,24448,1,32.60
529,20241005,20241017,20241012,24448,1,3.99
222,20241005,20241017,20241012,24448,1,34.99
535,20241005,20241017,20241012,26284,1,24.99
480,20241005,20241017,20241012,26284,1,2.29
536,20241005,20241017,20241012,11659,6,29.99
